productType,price,sqft,rooms,bathrooms,location,pricePerSqft,latitude,longitude
House,16000000,6000,4,4,Jumeirah Islands,2666.6666666666665,25.063676,55.149897
Apartment,3690000,1774,3,3,Downtown Dubai,2080.045095828636,25.192143,55.272784
Apartment,8374828,1642,2,3,Palm Jumeirah,5100.382460414129,25.133203460733,55.151892321167
Apartment,9450000,2334,3,3,Jumeirah Beach Residence (JBR),4048.8431876606683,25.081097848088,55.136671923123
Apartment,1148644,918,2,3,Jumeirah Village Circle (JVC),1251.2461873638345,25.053352179148,55.206793029672
Apartment,4369200,1627,2,3,Dubai Media City,2685.4333128457283,25.091571616327,55.150411829763
Apartment,4900000,1231,2,2,Dubai Harbour,3980.5036555645815,25.099138,55.141373
Residence,150000000,23809,5,8,Business Bay,6300.138603049267,25.187774937081,55.265510656597
Apartment,2200000,788,1,2,Downtown Dubai,2791.8781725888325,25.195018,55.270476
Apartment,2200000,787,1,2,Downtown Dubai,2795.425667090216,25.195018,55.270476
Apartment,2200000,771,1,2,Downtown Dubai,2853.437094682231,25.195018,55.270476
Apartment,4851600,3942,3,3,Dubai Media City,1230.7458143074582,25.091571616327,55.150411829763
Apartment,1550000,1827,2,3,Jumeirah Village Triangle (JVT),848.3853311439518,25.047857243824,55.195251936707
Apartment,4000000,1284,2,3,Downtown Dubai,3115.264797507788,25.195018,55.270476
House,1750000,2074,3,4,DAMAC Lagoons,843.7801350048215,25.010146426094,55.245484408563
House,17900000,8847,5,6,Jumeirah Golf Estates,2023.2847292867639,25.023481650476,55.198448580864
Apartment,1400000,1260,2,3,Arjan,1111.111111111111,25.064289757843,55.24778031626
Residence,1250000,348,0,1,Dubai Marina,3591.9540229885056,25.087447039251,55.144634052761
Apartment,1359000,850,1,2,Jumeirah Village Triangle (JVT),1598.8235294117646,25.042252454245,55.188755293741
Apartment,4500000,1363,2,2,Downtown Dubai,3301.540719002201,25.193282071462,55.281022489071
Apartment,2144000,1650,3,3,DAMAC Hills,1299.3939393939395,25.020692,55.24445
Apartment,1645110,2400,3,4,Al Furjan,685.4625,25.028706,55.153656
Apartment,950000,756,1,2,Arjan,1256.6137566137565,25.064289757843,55.24778031626
Residence,1279250,1550,2,3,Dubailand,825.3225806451613,25.084730688415,55.335249241558
Apartment,780000,1350,2,3,Dubai Sports City,577.7777777777778,25.038808,55.219286
Apartment,1879900,917,1,2,Business Bay,2050.0545256270448,25.18899376,55.28225128
House,899000,1268,2,3,Dubailand,708.9905362776025,25.084730688415,55.335249241558
House,3500000,2700,4,4,Living Legends,1296.2962962962963,25.084795111444,55.297998077443
Apartment,2800000,732,1,2,Dubai Harbour,3825.136612021858,25.098942394626,55.14159673009
Apartment,1381680,587,1,3,Meydan City,2353.7989778534925,25.156723,55.30123
Apartment,470000,625,0,1,International City,752.0,25.14793,55.392433
Apartment,800000,1069,1,2,Al Furjan,748.3629560336764,25.024997685948,55.138887260075
Residence,1500000,2261,4,4,DAMAC Hills 2 (Akoya by DAMAC),663.4232640424591,24.988734558817,55.384002690398
Residence,1350000,2016,3,3,DAMAC Hills 2 (Akoya by DAMAC),669.6428571428571,24.988734558817,55.384002690398
House,11360000,7030,6,8,Dubailand,1615.9317211948792,25.087997265508,55.339273582927
House,25500000,8400,5,6,Mohammed Bin Rashid City,3035.714285714286,25.165546645384,55.2903741996
Apartment,1950000,705,1,1,Dubai Creek Harbour,2765.9574468085107,25.202023548575,55.348690504949
Apartment,355000,729,1,2,International City,486.9684499314129,25.163416412623,55.421325146276
Apartment,680000,821,2,2,Al Warsan,828.258221680877,25.156417736832,55.461690747582
Apartment,499999,370,0,1,Arjan,1351.3486486486486,25.058760571476,55.239265516433
Apartment,610000,415,0,1,Jumeirah Village Circle (JVC),1469.879518072289,25.066661572569,55.206381302463
Residence,899000,2280,2,3,Dubailand,394.29824561403507,25.084730688415,55.335249241558
House,4100000,2705,4,5,Mohammed Bin Rashid City,1515.7116451016636,25.125075085197,55.356027206613
House,37000000,6422,4,6,Palm Jumeirah,5761.445032700093,25.098463320704,55.123555362225
House,5300000,3740,4,6,Tilal Al Ghaf,1417.1122994652405,25.020897541987,55.224499671029
House,3400000,2306,4,3,Tilal Al Ghaf,1474.414570685169,25.028951933637,55.233590634198
Apartment,710000,745,1,1,Dubai Marina,953.0201342281879,25.068182808807,55.133226960925
Apartment,970000,1040,2,3,Jumeirah Village Circle (JVC),932.6923076923077,25.05147,55.207718
Apartment,3200000,1412,2,2,Downtown Dubai,2266.28895184136,25.191735,55.27048
Apartment,470000,405,0,1,DAMAC Hills,1160.4938271604938,25.025002660824,55.243804525646
Apartment,1380000,922,1,2,Dubai Marina,1496.7462039045554,25.0884,55.147004
Apartment,930000,7000,1,2,Meydan City,132.85714285714286,25.16481164197,55.305309697529
House,3100000,3600,4,5,Al Furjan,861.1111111111111,25.025183478304,55.127054582451
Residence,1350000,1880,3,5,DAMAC Hills 2 (Akoya by DAMAC),718.0851063829788,24.995455446392,55.378934783804
House,16009000,8159,6,8,DAMAC Lagoons,1962.1277117293787,25.018054297352,55.241437565112
Apartment,3050000,2100,2,3,World Trade Centre,1452.3809523809523,25.226534922811,55.289336843631
House,27700000,10372,5,5,Dubai Hills Estate,2670.6517547242574,25.106004017763,55.248603471198
Apartment,1291000,759,1,1,Jumeirah Village Triangle (JVT),1700.9222661396575,25.047374201475,55.190667716232
Apartment,1650000,852,1,2,Mohammed Bin Rashid City,1936.619718309859,25.155049026162,55.283189661616
Apartment,425000,527,0,1,Discovery Gardens,806.4516129032259,25.045140580044,55.139855112129
Apartment,580000,1114,2,3,Liwan,520.6463195691202,25.101996,55.371379
Residence,2900000,2408,4,5,Al Furjan,1204.3189368770763,25.036494343569,55.136167147427
Apartment,450000,350,0,1,Al Furjan,1285.7142857142858,25.01894592687,55.123167039896
Residence,2600000,1550,4,4,DAMAC Lagoons,1677.4193548387098,25.018054297352,55.241437565112
Apartment,550000,474,0,1,DAMAC Hills,1160.337552742616,25.020692,55.24445
Apartment,1500000,1816,2,3,Motor City,825.9911894273127,25.046807,55.246592
House,5400000,3527,3,4,Jumeirah Park,1531.0462149135242,25.051988913055,55.148156442811
Residence,2350000,2371,3,3,Reem,991.1429776465626,25.011092337402,55.295697201091
Apartment,2100000,1131,2,2,Dubai Creek Harbour,1856.763925729443,25.203403263856,55.345295384249
House,7250000,3523,4,4,Dubai Hills Estate,2057.9051944365597,25.093930140921,55.247698509174
House,2600000,2272,3,3,Serena,1144.3661971830986,25.036400462677,55.282239355694
House,2649999,2400,4,6,Al Furjan,1104.16625,25.028252326814,55.138616737417
House,3800000,3330,4,5,Mudon,1141.1411411411411,25.022262567381,55.275265300987
House,1400000,1634,3,3,DAMAC Hills 2 (Akoya by DAMAC),856.7931456548348,24.997269,55.392028
Apartment,7000000,2050,3,4,Dubai Marina,3414.6341463414633,25.075998,55.135845
Apartment,3200000,2709,3,5,Jumeirah Heights,1181.2476928755998,25.062862,55.144262
Apartment,875000,1172,2,2,Dubai South,746.5870307167236,24.942505,55.221063
House,6500000,3700,4,3,Dubai Hills Estate,1756.7567567567567,25.107550283472,55.253172850193
Apartment,1230000,1142,1,2,Muhaisnah,1077.0577933450088,25.235864691667,55.412963775104
Residence,2150000,2023,3,4,Town Square,1062.7780523974295,25.014435287872,55.283214330922
Apartment,3100000,1729,2,2,DIFC,1792.943898207056,25.212163,55.279142
Apartment,890000,679,1,1,The Views,1310.7511045655376,25.091507,55.170923
House,5450000,5514,4,4,Jumeirah Park,988.3931809938339,25.047274174024,55.169618074231
Apartment,1955000,1455,2,3,Meydan City,1343.6426116838488,25.158073,55.295032
Apartment,7249999,1646,2,3,Downtown Dubai,4404.616646415553,25.195499,55.271766
Apartment,4990000,3415,4,5,Jumeirah Beach Residence (JBR),1461.2005856515373,25.072898,55.130092
House,3250000,2690,2,4,Jumeirah Village Triangle (JVT),1208.17843866171,25.048695816417,55.186799019383
House,13000000,5813,5,6,Jumeirah Park,2236.3667641493207,25.054458143028,55.145723395613
House,2100000,1938,3,3,Arabian Ranches 3,1083.59133126935,25.062979192311,55.321558464888
Apartment,483438,531,0,1,Dubai Residence Complex,910.4293785310734,25.085807366,55.380935622296
Residence,71563800,21686,0,0,Jumeirah,3300.0,25.226829,55.250641
Apartment,10997800,2528,3,4,Dubai Harbour,4350.395569620253,25.090251354899,55.144590998258
Apartment,715000,735,1,2,Dubai Marina,972.7891156462586,25.068789,55.133426
Apartment,1200000,518,1,1,Sobha Hartland,2316.6023166023165,25.1773188382,55.314599542344
Residence,1390000,2261,4,4,DAMAC Hills 2 (Akoya by DAMAC),614.7722246793454,24.988734558817,55.384002690398
Apartment,1600000,753,1,1,Dubai Creek Harbour,2124.8339973439574,25.208560573641,55.348023236239
Apartment,3000000,807,1,1,Downtown Dubai,3717.472118959108,25.194700153397,55.270680965444
Apartment,8700000,2394,3,5,Palm Jumeirah,3634.0852130325816,25.124548718588,55.112465055707
House,3199999,2990,3,4,Dubai South,1070.233779264214,24.854468269415,55.144933398192
Apartment,1540000,619,1,2,Ras Al Khor,2487.8836833602586,25.18428786079,55.33392546918
Residence,2000000,2053,3,2,Town Square,974.184120798831,25.011678585822,55.280464055982
Apartment,720000,334,0,1,Dubai Marina,2155.688622754491,25.087447039251,55.144634052761
House,1900000,1773,3,4,Dubailand,1071.6300056401578,25.079710072076,55.361690167888
Apartment,890000,625,1,1,Jumeirah Village Circle (JVC),1424.0,25.04666227629,55.204877887423
Apartment,499999,416,0,1,Jumeirah Lake Towers (JLT),1201.920673076923,25.079233,55.153963
Residence,2310000,2370,4,3,DAMAC Lagoons,974.6835443037975,25.007849366474,55.225515149782
Apartment,4400000,2964,3,4,Business Bay,1484.480431848853,25.184945173625,55.289624603797
Apartment,3200000,1382,2,3,Za'abeel,2315.4848046309694,25.201232123089,55.280059564872
Apartment,6600000,1690,3,4,Dubai Harbour,3905.3254437869823,25.099381513532,55.142097905947
Apartment,9000000,1964,2,3,Jumeirah Beach Residence (JBR),4582.4847250509165,25.07992,55.134125
House,10000000,11270,6,6,Dubai South,887.3114463176574,24.951446562323,55.212922815984
House,3300000,4271,5,5,Dubai South,772.6527745258721,24.951446562323,55.212922815984
House,3400000,4271,5,5,Dubai South,796.0664949660501,24.951446562323,55.212922815984
Apartment,630000,881,1,2,Jumeirah Village Circle (JVC),715.0964812712826,25.066489216325,55.203803714367
Apartment,5000000,907,1,2,Bluewaters Island,5512.679162072767,25.078589,55.123124
Residence,3280000,3300,5,5,DAMAC Lagoons,993.939393939394,25.007849366474,55.225515149782
Residence,3280000,3300,5,5,DAMAC Lagoons,993.939393939394,25.007849366474,55.225515149782
Apartment,1690000,1520,3,3,Jumeirah Lake Towers (JLT),1111.842105263158,25.079233,55.153963
House,22999999,14118,6,8,Al Barari,1629.1258676866412,25.101115650724,55.321769756885
House,4250000,5912,4,5,Al Furjan,718.8768606224628,25.029540000813,55.142142819232
Apartment,2100000,660,1,1,Downtown Dubai,3181.818181818182,25.196457,55.270403
Apartment,25500000,5383,4,5,Downtown Dubai,4737.135426342188,25.196367,55.27209
Apartment,2410154,2357,3,4,Al Furjan,1022.5515485787017,25.040029201781,55.138675314498
Apartment,915000,785,1,2,Jumeirah Village Circle (JVC),1165.6050955414012,25.053571921221,55.211059975122
Apartment,4000000,1524,2,3,DIFC,2624.6719160104985,25.211061,55.28204
Residence,2100000,1825,4,5,DAMAC Lagoons,1150.6849315068494,25.003474273869,55.231845791439
Residence,45000000,10339,14,13,Dubai Harbour,4352.451881226424,25.09941016296,55.140715968304
Apartment,65000000,10545,8,7,Downtown Dubai,6164.058795637743,25.196367,55.27209
Residence,17000000,4470,4,7,Downtown Dubai,3803.131991051454,25.196457,55.270403
House,9750000,4794,4,5,Jumeirah,2033.7922403003754,25.235243745302,55.257225990246
Apartment,2900000,895,1,2,Dubai Media City,3240.223463687151,25.091571616327,55.150411829763
Apartment,510000,861,1,2,Discovery Gardens,592.3344947735192,25.044219805741,55.138278186546
Apartment,940000,1197,3,2,Jumeirah Lake Towers (JLT),785.296574770259,25.065853,55.137395
Residence,3000000,2990,3,4,Dubai South,1003.3444816053511,24.854468269415,55.144933398192
Residence,4399999,3108,4,5,Dubai South,1415.701093951094,24.854468269415,55.144933398192
House,4399999,3108,4,5,Dubai South,1415.701093951094,24.854468269415,55.144933398192
House,39999998,15000,6,7,Umm Al Sheif,2666.6665333333335,25.131378187216,55.204755378102
Apartment,2656800,989,1,2,Dubai Media City,2686.349848331648,25.091571616327,55.150411829763
Apartment,767766,885,2,3,Dubai Residence Complex,867.5322033898306,25.096447171069,55.378097897772
Apartment,6200000,1722,3,4,Downtown Dubai,3600.4645760743324,25.196457,55.270403
Apartment,1040000,701,1,2,Meydan City,1483.5948644793152,25.16481164197,55.305309697529
Apartment,6190000,1800,0,1,The World Islands,3438.8888888888887,25.230549396364,55.160410379134
Apartment,1515498,728,1,1,Dubai Creek Harbour,2081.728021978022,25.208454974287,55.344922346981
Apartment,3804150,2410,3,4,Dubai Marina,1578.4854771784233,25.089622,55.14986
Apartment,390000,503,0,1,Jumeirah Village Circle (JVC),775.3479125248509,25.047875,55.207718
House,14500000,6200,5,5,Dubai Hills Estate,2338.7096774193546,25.131199981498,55.275397762031
Apartment,2199000,750,0,1,The World Islands,2932.0,25.230926,55.161054
House,16999999,5242,4,5,Jumeirah Islands,3243.0368180083938,25.0597,55.1585
Apartment,3100000,1700,3,3,Dubai Creek Harbour,1823.5294117647059,25.208560573641,55.348023236239
Apartment,2300000,1200,2,3,Dubai Creek Harbour,1916.6666666666667,25.208560573641,55.348023236239
Apartment,1951000,746,1,1,Dubai Creek Harbour,2615.2815013404825,25.206477296878,55.346929367512
Apartment,2600000,1188,2,3,Mohammed Bin Rashid City,2188.5521885521885,25.155844,55.285115
Apartment,980000,738,1,2,Dubai Residence Complex,1327.9132791327913,25.091896754488,55.381468961706
Residence,71563800,21753,0,0,Jumeirah,3289.835884705558,25.226829,55.250641
Residence,1399985,9999,0,0,Jebel Ali,140.012501250125,24.902707,54.972126
Apartment,2900000,1650,2,2,Al Wasl,1757.5757575757575,25.189411912305,55.24556760774
Apartment,1040000,701,1,2,Meydan City,1483.5948644793152,25.16481164197,55.305309697529
Apartment,6190000,1800,0,1,The World Islands,3438.8888888888887,25.230549396364,55.160410379134
Apartment,1515498,728,1,1,Dubai Creek Harbour,2081.728021978022,25.208454974287,55.344922346981
Apartment,3804150,2410,3,4,Dubai Marina,1578.4854771784233,25.089622,55.14986
Apartment,390000,503,0,1,Jumeirah Village Circle (JVC),775.3479125248509,25.047875,55.207718
House,14500000,6200,5,5,Dubai Hills Estate,2338.7096774193546,25.131199981498,55.275397762031
Apartment,2199000,750,0,1,The World Islands,2932.0,25.230926,55.161054
House,16999999,5242,4,5,Jumeirah Islands,3243.0368180083938,25.0597,55.1585
Apartment,3100000,1700,3,3,Dubai Creek Harbour,1823.5294117647059,25.208560573641,55.348023236239
Apartment,2300000,1200,2,3,Dubai Creek Harbour,1916.6666666666667,25.208560573641,55.348023236239
Apartment,1951000,746,1,1,Dubai Creek Harbour,2615.2815013404825,25.206477296878,55.346929367512
Apartment,2600000,1188,2,3,Mohammed Bin Rashid City,2188.5521885521885,25.155844,55.285115
Apartment,980000,738,1,2,Dubai Residence Complex,1327.9132791327913,25.091896754488,55.381468961706
Residence,71563800,21753,0,0,Jumeirah,3289.835884705558,25.226829,55.250641
Residence,1399985,9999,0,0,Jebel Ali,140.012501250125,24.902707,54.972126
Apartment,2900000,1650,2,2,Al Wasl,1757.5757575757575,25.189411912305,55.24556760774
Residence,903014,1080,2,3,Dubailand,836.1240740740741,25.084730688415,55.335249241558
Apartment,2400000,782,1,1,Dubai Harbour,3069.0537084398975,25.098942394626,55.14159673009
House,4800000,6595,5,6,Al Furjan,727.8241091736164,25.029540000813,55.142142819232
Apartment,2500000,1468,3,3,Jumeirah Village Triangle (JVT),1702.9972752043598,25.043364125,55.189449
House,8336563,4997,4,5,Dubailand,1668.3135881528917,25.087997265508,55.339273582927
House,2900000,2492,4,5,Jumeirah Village Circle (JVC),1163.7239165329054,25.063861784327,55.20519050375
House,6500000,3133,3,4,The Lakes,2074.688796680498,25.08244702036,55.173207802428
Residence,1960000,2200,3,4,Town Square,890.9090909090909,25.012164858306,55.287947706205
Apartment,1800000,748,1,2,Mohammed Bin Rashid City,2406.4171122994653,25.156197381849,55.285677510252
Apartment,2100000,1519,2,3,Dubai Marina,1382.4884792626729,25.07644,55.13639
Apartment,1700000,495,0,1,Palm Jumeirah,3434.343434343434,25.111515,55.138575
Residence,21000000,4828,3,4,Palm Jumeirah,4349.627174813588,25.104144,55.148481
House,3600000,2456,3,3,The Springs,1465.798045602606,25.05063613761,55.179309285143
Apartment,2300000,500,0,1,Palm Jumeirah,4600.0,25.113844,55.139982
Apartment,3200000,1522,2,2,Dubai Marina,2102.496714848883,25.085800170898,55.148498535156
House,11000000,4000,5,7,The Meadows,2750.0,25.059025920079,55.171053850815
House,7000000,4335,4,5,Jumeirah Park,1614.7635524798154,25.054458143028,55.145723395613
House,5300000,4157,4,4,Jumeirah Park,1274.9579023334136,25.046198371196,55.169398113724
House,7300000,4919,5,7,DAMAC Hills,1484.0414718438708,25.020555549038,55.248971067593
House,26995000,7500,6,7,Jumeirah Golf Estates,3599.3333333333335,25.018773284639,55.194958387958
Apartment,550000,474,0,1,DAMAC Hills,1160.337552742616,25.020692,55.24445
Apartment,830000,1750,3,3,Liwan,474.2857142857143,25.115969,55.3618
Apartment,2200000,1115,2,2,Dubai Creek Harbour,1973.0941704035874,25.205529422543,55.346511256165
Apartment,1500000,1816,2,3,Motor City,825.9911894273127,25.046807,55.246592
Apartment,2700000,2207,3,4,Business Bay,1223.3801540552786,25.190833,55.265287
House,5400000,3527,3,4,Jumeirah Park,1531.0462149135242,25.051988913055,55.148156442811
Residence,2350000,2371,3,3,Reem,991.1429776465626,25.011092337402,55.295697201091
Apartment,2100000,1131,2,2,Dubai Creek Harbour,1856.763925729443,25.203403263856,55.345295384249
House,7250000,3523,4,4,Dubai Hills Estate,2057.9051944365597,25.093930140921,55.247698509174
House,2600000,2272,3,3,Serena,1144.3661971830986,25.036400462677,55.282239355694
House,3151000,3046,5,5,DAMAC Lagoons,1034.4714379514116,25.018054297352,55.241437565112
Apartment,2500000,1109,2,3,Dubai Creek Harbour,2254.283137962128,25.208619300992,55.345691161066
Apartment,1814335,1225,2,3,Jumeirah Village Circle (JVC),1481.0897959183674,25.066707966473,55.206382009712
Apartment,1100000,844,1,2,Jumeirah Village Circle (JVC),1303.3175355450237,25.066661572569,55.206381302463
Apartment,550000,406,0,1,Arjan,1354.679802955665,25.064246820161,55.236528173792
Residence,1505000,1105,2,3,Dubailand,1361.9909502262444,25.084730688415,55.335249241558
Apartment,1662208,1138,2,3,Jumeirah Village Circle (JVC),1460.639718804921,25.066661572569,55.206381302463
Apartment,1920815,1715,3,4,Jumeirah Village Circle (JVC),1120.0087463556852,25.066661572569,55.206381302463
Apartment,1200000,1100,2,2,Jumeirah Village Circle (JVC),1090.909090909091,25.06674371082,55.206406345597
Apartment,2459640,1756,3,4,Jumeirah Village Circle (JVC),1400.7061503416855,25.066661572569,55.206381302463
Apartment,967776,711,1,1,Jumeirah Village Circle (JVC),1361.1476793248946,25.066707966473,55.206382009712
Apartment,1010025,840,1,2,Jumeirah Village Circle (JVC),1202.4107142857142,25.066707966473,55.206382009712
Apartment,649999,531,0,1,Jumeirah Village Circle (JVC),1224.1035781544256,25.06674371082,55.206406345597
Apartment,7900000,4387,4,4,Jumeirah Beach Residence (JBR),1800.7750170959653,25.072898,55.130092
Apartment,950000,1317,2,2,Jumeirah Village Circle (JVC),721.336370539104,25.052860303879,55.20784771228
Apartment,643477,423,0,1,Jumeirah Village Circle (JVC),1521.2222222222222,25.066661572569,55.206381302463
Apartment,2000000,753,1,1,Business Bay,2656.042496679947,25.181384938389,55.252289956271
House,5000000,4125,6,6,DAMAC Hills,1212.121212121212,25.026650701109,55.253536029873
Apartment,1600000,800,0,1,The World Islands,2000.0,25.230926,55.161054
Apartment,4000000,1054,1,2,Palm Jumeirah,3795.066413662239,25.100751,55.15502
Apartment,570000,376,0,1,Al Furjan,1515.9574468085107,25.01894592687,55.123167039896
Apartment,2060003,834,1,2,Business Bay,2470.0275779376498,25.183857,55.255223
Apartment,599200,421,0,1,Dubai Studio City,1423.2779097387174,25.034817024616,55.234273989739
Apartment,655000,449,0,1,Jumeirah Village Circle (JVC),1458.7973273942093,25.066707966473,55.206382009712
Apartment,635000,414,0,1,Jumeirah Village Circle (JVC),1533.816425120773,25.066707966473,55.206382009712
Apartment,600000,670,1,1,Jumeirah Village Circle (JVC),895.5223880597015,25.051588405926,55.218946524192
House,22784760,8438,5,7,Sobha Hartland,2700.2559848305286,25.17670707839,55.302392694971
Residence,1339200,2018,4,5,Dubailand,663.627353815659,25.084730688415,55.335249241558
Apartment,956000,863,2,3,Al Furjan,1107.7636152954808,25.040029201781,55.138675314498
Apartment,790000,754,1,2,Jumeirah Village Circle (JVC),1047.7453580901856,25.059665581188,55.218400488931
Apartment,860000,1023,1,2,Jumeirah Village Triangle (JVT),840.6647116324535,25.043597955995,55.194710021025
Residence,2399888,1559,3,3,Arabian Ranches 3,1539.376523412444,25.072085950773,55.328448170244
Residence,2700000,2213,4,5,Dubailand,1220.063262539539,25.077172128775,55.355156787553
Apartment,1550000,1447,2,2,Al Furjan,1071.1817553559088,25.018256435498,55.140927277112
Apartment,896000,768,1,2,Jumeirah Village Circle (JVC),1166.6666666666667,25.059665581188,55.218400488931
Apartment,460000,773,1,2,Dubai Silicon Oasis,595.0840879689522,25.108878,55.379437
Apartment,630000,482,0,1,Meydan City,1307.0539419087138,25.156723,55.30123
Apartment,1500000,2334,3,3,DAMAC Hills 2 (Akoya by DAMAC),642.6735218508998,24.989257947868,55.385618639168
Residence,2290000,2790,4,4,Dubai Investment Park (DIP),820.7885304659499,24.983420496375,55.154135972752
Apartment,550000,355,0,1,Meydan City,1549.2957746478874,25.172709,55.307387
Apartment,2195000,977,1,1,Umm Suqeim,2246.673490276356,25.137317,55.189001
Apartment,5250000,1365,3,3,Downtown Dubai,3846.153846153846,25.19154,55.280123
Apartment,1550000,800,2,2,Sobha Hartland,1937.5,25.179868578691,55.304122131253
Apartment,730000,785,1,2,Dubai Production City (IMPZ),929.9363057324841,25.024352427539,55.183228718848
Residence,3000000,1460,3,4,Mohammed Bin Rashid City,2054.794520547945,25.146277,55.284913
Residence,2850000,2364,5,6,DAMAC Lagoons,1205.5837563451776,25.010146426094,55.245484408563
Residence,3400000,2774,3,4,Mohammed Bin Rashid City,1225.6669069935112,25.122285883009,55.350970237623
Apartment,1482500,1109,1,2,Mirdif,1336.7899008115419,25.22724,55.441623
Apartment,1326800,1164,2,3,Dubai Production City (IMPZ),1139.8625429553265,25.024352427539,55.183228718848
Residence,3600000,3387,5,5,DAMAC Lagoons,1062.887511071745,25.007849366474,55.225515149782
Apartment,1299000,1281,2,3,Dubai Production City (IMPZ),1014.0515222482436,25.024352427539,55.183228718848
Apartment,1156192,496,1,2,Bukadra,2331.032258064516,25.172207466421,55.325209090228
Apartment,5300000,1650,2,3,Downtown Dubai,3212.121212121212,25.190296330347,55.273151335546
Apartment,2540788,1500,2,3,Dubai Hills Estate,1693.8586666666667,25.11745162361,55.258004203773
Apartment,8500000,2041,3,4,Downtown Dubai,4164.625183733464,25.195499,55.271766
Residence,650000,1881,0,0,DAMAC Hills 2 (Akoya by DAMAC),345.56087187666134,24.989257947868,55.385618639168
Residence,3850000,2286,4,0,DAMAC Lagoons,1684.16447944007,25.015643425123,55.241404828704
Apartment,799900,600,0,1,Dubai Maritime City,1333.1666666666667,25.270502998609,55.269410646496
House,29000000,25075,6,8,DAMAC Lagoons,1156.530408773679,25.018054297352,55.241437565112
Apartment,3650000,1211,2,2,Downtown Dubai,3014.037985136251,25.194700153397,55.270680965444
Apartment,330000,367,0,1,Dubai Sports City,899.1825613079019,25.039616,55.218111
House,2610000,2282,4,5,DAMAC Lagoons,1143.7335670464504,25.007849366474,55.225515149782
Residence,2300000,2282,4,3,DAMAC Lagoons,1007.8878177037686,25.007849366474,55.225515149782
Apartment,7000000,2235,3,3,Dubai Media City,3131.991051454139,25.09855345235,55.15683248698
Apartment,1699999,755,1,2,Dubai Creek Harbour,2251.6543046357615,25.207838998927,55.348361217882
Apartment,1210000,1260,2,3,Al Furjan,960.3174603174604,25.018953520447,55.144312128387
Apartment,3300000,823,1,1,Dubai Harbour,4009.7205346294045,25.096971058267,55.137989141024
Apartment,750000,650,1,2,DAMAC Hills,1153.8461538461538,25.021835960542,55.242960138423
Residence,3200000,3400,5,4,DAMAC Lagoons,941.1764705882352,25.007849366474,55.225515149782
Residence,1500000,1518,3,3,Dubai South,988.1422924901186,24.858537592481,55.1545576396
House,4600000,4100,4,6,Al Furjan,1121.9512195121952,25.029540000813,55.142142819232
Apartment,484888,319,0,1,Jumeirah Village Triangle (JVT),1520.025078369906,25.041031943663,55.185675422876
Apartment,3100000,1925,3,4,Jumeirah Beach Residence (JBR),1610.3896103896104,25.076013,55.133375
House,3989800,2476,4,4,Jumeirah Village Circle (JVC),1611.389337641357,25.059307559208,55.208860887438
Apartment,990000,431,0,1,Business Bay,2296.983758700696,25.190546,55.283397
Apartment,2425000,1118,2,3,Dubai Hills Estate,2169.051878354204,25.123709,55.260482
Apartment,880000,826,1,2,Dubai Sports City,1065.3753026634383,25.041071343342,55.216379809315
Apartment,550478,408,0,1,Jumeirah Village Circle (JVC),1349.2107843137255,25.053571921221,55.211059975122
Apartment,1780000,2400,3,5,Al Furjan,741.6666666666666,25.028706,55.153656
Apartment,700000,616,1,2,Jumeirah Village Circle (JVC),1136.3636363636363,25.053352179148,55.206793029672
Apartment,701672,705,1,2,Jumeirah Village Circle (JVC),995.2794326241135,25.053352179148,55.206793029672
Apartment,3100000,1739,2,2,Dubai Hills Estate,1782.6336975273146,25.109819383583,55.249041249661
Apartment,1850000,744,1,2,Za'abeel,2486.559139784946,25.202185037206,55.280645888982
Apartment,1775000,860,1,2,Jumeirah Lake Towers (JLT),2063.953488372093,25.064616113658,55.141526188155
Apartment,450000,376,0,1,Al Furjan,1196.8085106382978,25.026191,55.156948
Apartment,255000,490,0,1,International City,520.4081632653061,25.153157177595,55.408428929788
Apartment,775658,705,1,1,Jumeirah Village Circle (JVC),1100.2241134751773,25.068960521174,55.209032485946
Apartment,1338191,1217,2,3,Jumeirah Village Circle (JVC),1099.58175842235,25.068960521174,55.209032485946
Apartment,786142,582,1,2,Jumeirah Village Triangle (JVT),1350.7594501718213,25.032905153137,55.17330924416
Apartment,3000000,629,1,1,Jumeirah Beach Residence (JBR),4769.475357710652,25.072244145223,55.127074384906
Apartment,1707000,1293,1,2,DAMAC Hills,1320.185614849188,25.01489,55.250339
Apartment,3600000,1437,2,4,Business Bay,2505.2192066805846,25.184639586916,55.266337507727
Apartment,3600000,1600,3,4,Dubai Hills Estate,2250.0,25.110348,55.245387
Apartment,7349828,1418,2,3,Palm Jumeirah,5183.235543018336,25.139818121707,55.141207046687
Apartment,2150000,825,1,1,Al Wasl,2606.060606060606,25.206514072005,55.261928385574
Apartment,2050000,972,1,2,Al Wasl,2109.053497942387,25.189411912305,55.24556760774
Apartment,1740000,1592,3,3,Al Furjan,1092.964824120603,25.018256435498,55.140927277112
Residence,56700000,11683,6,7,Dubai Harbour,4853.205512282804,25.096971058267,55.137989141024
House,2299999,1506,3,3,Arabian Ranches 3,1527.2237715803453,25.065148945646,55.321632462668
Residence,2600000,2713,4,4,Dubai South,958.3486914854404,24.945144,55.222208
Apartment,1500000,704,1,2,Dubai Marina,2130.681818181818,25.078416,55.137473
