productType,price,sqft,rooms,bathrooms,location,pricePerSqft
Apartment,2459640,1757,3,4,Jumeirah Village Circle (JVC),1399.908935685828
House,3250000,2690,2,2,Jumeirah Village Triangle (JVT),1208.17843866171
Apartment,900000,800,1,2,Dubai Residence Complex,1125.0
Apartment,2590000,745,1,2,Dubai Harbour,3476.510067114094
Apartment,880000,1482,1,2,Jumeirah Village Circle (JVC),593.7921727395411
Apartment,1550000,987,1,2,Bur Dubai,1570.4154002026341
House,2450000,2290,4,4,DAMAC Lagoons,1069.8689956331878
Apartment,900000,1060,2,2,Majan,849.0566037735849
Apartment,1200000,978,1,2,Dubai Marina,1226.993865030675
Residence,22900000,3337,2,2,Palm Jumeirah,6862.4513035660775
Apartment,713459,920,0,1,Dubai Studio City,775.4989130434783
Apartment,700000,648,1,2,Jumeirah Village Circle (JVC),1080.2469135802469
House,20000000,5800,5,7,Mohammed Bin Rashid City,3448.2758620689656
Apartment,1350000,757,1,1,Jumeirah Village Triangle (JVT),1783.3553500660503
Apartment,1637000,905,2,2,Business Bay,1808.8397790055249
Apartment,6899999,2200,3,4,Dubai Harbour,3136.3631818181816
House,6200078,3672,4,3,Dubai South,1688.4744008714597
House,2400000,2600,3,4,Al Furjan,923.0769230769231
Apartment,1300000,1150,2,3,Arjan,1130.4347826086957
Apartment,550000,374,0,1,Dubai Studio City,1470.5882352941176
Apartment,660000,505,0,1,City of Arabia,1306.930693069307
Apartment,600000,366,0,1,Meydan City,1639.344262295082
Apartment,3900000,2237,2,3,Jumeirah Beach Residence (JBR),1743.406347787215
Apartment,4800000,1350,2,3,Dubai Harbour,3555.5555555555557
House,4100000,3411,4,4,Tilal Al Ghaf,1201.9935502785106
Apartment,954000,669,1,1,Arjan,1426.0089686098654
Apartment,909490,658,1,2,Arjan,1382.2036474164133
House,40000000,18000,6,9,Tilal Al Ghaf,2222.222222222222
Residence,2100000,1550,4,4,DAMAC Lagoons,1354.8387096774193
Residence,1504755,1105,2,3,Dubailand,1361.7692307692307
Residence,1544117,1080,2,3,Dubailand,1429.737962962963
Apartment,681000,491,0,0,Arjan,1386.9653767820773
Apartment,5000000,1462,2,3,Jumeirah Beach Residence (JBR),3419.972640218878
Apartment,1700000,1166,1,2,Dubai Creek Harbour,1457.975986277873
Apartment,550000,512,0,1,Arjan,1074.21875
Apartment,3300000,1450,2,3,Downtown Dubai,2275.862068965517
Apartment,949999,850,1,2,Jumeirah Village Circle (JVC),1117.6458823529413
Residence,14000000,4121,4,6,Palm Jumeirah,3397.233681145353
Apartment,2649000,1981,3,4,Dubai Marina,1337.203432609793
House,5000000,4091,4,5,Al Furjan,1222.195062331948
Apartment,1390000,1495,2,3,Jumeirah Lake Towers (JLT),929.7658862876254
Residence,1750000,1550,4,4,DAMAC Lagoons,1129.032258064516
Apartment,1294626,1074,2,2,Al Furjan,1205.4245810055866
Apartment,4150000,1121,2,3,Downtown Dubai,3702.0517395182874
Apartment,655000,522,0,2,City of Arabia,1254.7892720306513
Apartment,1299999,751,1,1,Dubai Creek Harbour,1731.0239680426098
Apartment,4100000,1140,2,2,Dubai Harbour,3596.4912280701756
Apartment,2650000,1115,2,3,Umm Suqeim,2376.681614349776
Residence,3800000,3469,5,5,DAMAC Lagoons,1095.4165465552032
Apartment,400000,444,0,1,Dubai Silicon Oasis,900.9009009009009
Residence,24000000,9200,5,7,Al Wasl,2608.695652173913
Residence,1100000,1901,3,3,DAMAC Hills 2 (Akoya by DAMAC),578.6428195686481
Apartment,1990888,1541,3,3,Dubai South,1291.9454899415964
Apartment,720000,1200,2,3,International City,600.0
Apartment,3650000,1086,2,3,Downtown Dubai,3360.9576427255984
Residence,510000,1882,0,0,DAMAC Hills 2 (Akoya by DAMAC),270.9883103081828
Residence,2050000,2275,4,5,DAMAC Lagoons,901.0989010989011
Apartment,1857888,1073,2,2,Dubai Hills Estate,1731.489282385834
Apartment,3100000,1678,2,3,Downtown Dubai,1847.4374255065554
Apartment,2350000,1340,2,3,Business Bay,1753.7313432835822
Apartment,825000,621,1,1,Dubai Production City (IMPZ),1328.502415458937
House,3850000,3410,4,5,Tilal Al Ghaf,1129.032258064516
House,1199999,1677,2,2,Dubai South,715.5629099582588
Apartment,760000,540,1,1,Meydan City,1407.4074074074074
House,6500000,4238,5,6,Jebel Ali,1533.7423312883436
Apartment,495000,500,0,1,Dubai Sports City,990.0
Apartment,890000,790,1,2,Arjan,1126.5822784810127
Apartment,2115810,1284,2,2,Business Bay,1647.8271028037384
House,2250000,2350,3,5,Mudon,957.4468085106383
Residence,1955000,3000,4,5,Dubai Investment Park (DIP),651.6666666666666
Apartment,1600000,756,1,1,Dubai Creek Harbour,2116.4021164021165
Apartment,1503000,1915,1,1,Business Bay,784.8563968668408
Residence,1199000,2015,4,5,Dubailand,595.0372208436725
Apartment,2072888,1024,2,2,Dubai Creek Harbour,2024.3046875
Residence,3300000,2470,4,4,Tilal Al Ghaf,1336.0323886639676
Residence,3250000,2470,4,4,Tilal Al Ghaf,1315.7894736842106
Apartment,887030,469,0,1,Jumeirah Village Circle (JVC),1891.321961620469
House,28200000,6196,3,5,Palm Jumeirah,4551.323434473854
Apartment,1350000,757,0,1,Jumeirah Beach Residence (JBR),1783.3553500660503
Apartment,1200000,683,1,2,Dubai Creek Harbour,1756.9546120058565
Apartment,4400000,1148,2,3,Dubai Harbour,3832.752613240418
Residence,1600000,2772,4,4,Dubai Investment Park (DIP),577.2005772005772
Apartment,1300000,680,1,2,Dubai Hills Estate,1911.764705882353
Apartment,1750000,770,1,1,Business Bay,2272.7272727272725
Apartment,9970888,2913,4,5,Downtown Dubai,3422.893237212496
Apartment,1500000,693,1,1,Dubai Creek Harbour,2164.5021645021643
Apartment,1100000,1230,3,4,Jumeirah Lake Towers (JLT),894.3089430894308
Apartment,550000,400,0,1,Jumeirah Village Circle (JVC),1375.0
Apartment,470000,450,0,1,Arjan,1044.4444444444443
Apartment,3650000,1643,2,2,Jumeirah,2221.5459525258675
Apartment,4040230,1745,2,4,Al Wasl,2315.3180515759313
Residence,2360000,1991,3,3,Arabian Ranches 3,1185.334003013561
House,2360000,1991,3,3,Arabian Ranches 3,1185.334003013561
Apartment,2800000,1283,2,4,Downtown Dubai,2182.3850350740454
Apartment,1428000,1347,2,3,Jumeirah Village Circle (JVC),1060.1336302895322
Apartment,1355888,681,1,2,Dubai Hills Estate,1991.0249632892805
Apartment,965000,686,1,2,Arjan,1406.7055393586006
Apartment,4400000,1150,2,2,Dubai Harbour,3826.086956521739
Apartment,3200000,1386,2,2,Dubai Creek Harbour,2308.8023088023087
Apartment,6000000,1219,2,3,Downtown Dubai,4922.0672682526665
Apartment,2400000,988,2,3,Downtown Dubai,2429.1497975708503
Apartment,1920888,659,1,1,Business Bay,2914.8528072837635
Apartment,1731050,2037,2,3,Jumeirah Village Circle (JVC),849.8036327933235
Apartment,747086,497,1,2,Arjan,1503.1911468812878
Apartment,1801105,705,1,2,Downtown Dubai,2554.758865248227
Apartment,890999,844,1,2,Jumeirah Village Circle (JVC),1055.686018957346
Apartment,625000,585,1,1,Al Furjan,1068.3760683760684
Apartment,1700000,652,1,1,Bur Dubai,2607.3619631901843
Apartment,1298234,1381,3,4,Majan,940.0680666183924
Apartment,4242166,1693,3,3,Bur Dubai,2505.7093916125223
Residence,3700000,2600,4,4,Mudon,1423.076923076923
Apartment,4500000,1715,2,3,Downtown Dubai,2623.9067055393584
Apartment,1106798,1230,1,2,Jumeirah Village Circle (JVC),899.8357723577236
Apartment,4100000,1539,2,4,Dubai Media City,2664.067576348278
Apartment,545499,462,0,1,Jumeirah Village Circle (JVC),1180.7337662337663
House,2100000,4000,4,4,Al Badaa,525.0
Apartment,510000,824,1,2,Dubai Sports City,618.9320388349514
Apartment,1750000,708,1,1,Dubai Creek Harbour,2471.7514124293784
Apartment,1799999,812,1,2,Business Bay,2216.747536945813
Apartment,1650000,578,1,2,Downtown Dubai,2854.6712802768166
Apartment,1798689,811,1,2,Business Bay,2217.865598027127
Apartment,2399999,1393,2,3,Jumeirah Beach Residence (JBR),1722.8994974874372
Apartment,5999990,1800,1,2,The World Islands,3333.3277777777776
Apartment,560000,421,0,1,Jumeirah Village Circle (JVC),1330.166270783848
Residence,1300000,10000,0,0,Jebel Ali,130.0
House,1900000,10132,5,6,Jebel Ali,187.5246742992499
Apartment,1150000,668,1,2,Jumeirah Village Circle (JVC),1721.556886227545
Apartment,2840000,1555,2,3,Sobha Hartland,1826.3665594855306
Apartment,1293957,551,1,1,Ras Al Khor,2348.3793103448274
Apartment,800000,419,0,1,Meydan City,1909.307875894988
Apartment,2300000,1394,2,3,Business Bay,1649.9282639885223
Apartment,1800000,809,1,2,Ras Al Khor,2224.9690976514216
House,27234000,17532,7,12,DAMAC Hills,1553.388090349076
House,20111000,11318,6,10,DAMAC Hills,1776.9040466513518
Apartment,882372,706,1,2,Jumeirah Village Circle (JVC),1249.8186968838527
Apartment,854116,683,1,1,Jumeirah Village Circle (JVC),1250.5358711566619
Apartment,2500000,2045,3,4,Jumeirah Beach Residence (JBR),1222.4938875305625
Apartment,699000,625,1,1,Business Bay,1118.4
House,8500000,8418,5,5,Dubai South,1009.7410311237824
Apartment,1250000,432,0,1,Business Bay,2893.5185185185187
Apartment,1850000,1096,2,0,Dubai Creek Harbour,1687.956204379562
Apartment,910000,408,0,1,Business Bay,2230.392156862745
Apartment,1367888,681,1,1,Dubai Hills Estate,2008.6461086637298
Apartment,1050000,870,1,1,Dubai Studio City,1206.896551724138
Apartment,850000,450,0,1,Jumeirah Village Triangle (JVT),1888.888888888889
Apartment,3855476,1880,2,2,Ras Al Khor,2050.785106382979
Apartment,3428888,1639,3,3,Dubai Creek Harbour,2092.0610128126905
Apartment,9000000,2016,3,5,Bluewaters Island,4464.285714285715
Apartment,1649995,761,1,1,Dubai Creek Harbour,2168.193166885677
Apartment,2700000,1489,3,3,Dubai Creek Harbour,1813.2975151108126
Apartment,1669377,1498,2,3,Jumeirah Village Circle (JVC),1114.4038718291056
House,27441000,14441,6,8,Jumeirah Golf Estates,1900.214666574337
Apartment,1685888,757,1,1,Dubai Creek Harbour,2227.0647291941877
Apartment,750000,957,2,3,Dubai Production City (IMPZ),783.6990595611285
Apartment,499999,489,0,1,Al Quoz,1022.4928425357873
House,7680000,4998,4,5,Sobha Hartland,1536.6146458583432
Apartment,2999999,847,1,2,Downtown Dubai,3541.9114521841793
Apartment,4650000,1065,1,1,Palm Jumeirah,4366.197183098591
Apartment,360000,365,0,1,Dubai Production City (IMPZ),986.3013698630137
Apartment,560000,416,0,1,Arjan,1346.1538461538462
Apartment,4934318,1152,2,2,Dubai Harbour,4283.262152777777
Apartment,850000,547,1,1,Arjan,1553.9305301645338
Apartment,1400000,1355,1,2,Jumeirah Lake Towers (JLT),1033.210332103321
Apartment,2646900,3114,2,2,Jumeirah Village Circle (JVC),850.0
Apartment,524000,513,0,1,Jumeirah Village Circle (JVC),1021.4424951267057
Apartment,399999,447,0,1,Dubai Sports City,894.8523489932886
Apartment,1630000,1951,3,4,Jumeirah Village Circle (JVC),835.4689902614044
Apartment,1599000,1700,3,4,Jumeirah Village Circle (JVC),940.5882352941177
Apartment,1630000,1951,3,4,Jumeirah Village Circle (JVC),835.4689902614044
Apartment,2100000,1661,3,3,Al Furjan,1264.2986152919927
House,2450000,2586,3,4,Al Furjan,947.4091260634184
Apartment,1168992,1299,1,2,Jumeirah Village Circle (JVC),899.9168591224019
Apartment,715000,649,1,2,Jumeirah Village Circle (JVC),1101.6949152542372
Apartment,7500000,2069,3,4,Jumeirah,3624.939584340261
Apartment,450000,436,0,1,Dubai Sports City,1032.1100917431193
House,6750000,15000,6,6,Al Barsha,450.0
Apartment,7000000,1778,3,4,Dubai Harbour,3937.0078740157483
House,2100000,3006,2,3,The Springs,698.6027944111777
Apartment,755000,650,1,1,Dubai Studio City,1161.5384615384614
Apartment,1080000,1497,2,3,Remraam,721.442885771543
Apartment,1850000,1212,1,2,Jumeirah Beach Residence (JBR),1526.4026402640263
Apartment,1620000,1695,3,4,Jumeirah Village Circle (JVC),955.7522123893805
Apartment,1849900,853,2,2,Sobha Hartland,2168.698710433763
Apartment,3499889,1110,2,2,Za'abeel,3153.0531531531533
Apartment,690000,331,0,1,Business Bay,2084.592145015106
Apartment,750000,969,1,2,Discovery Gardens,773.9938080495356
House,75000000,9000,6,7,Palm Jumeirah,8333.333333333334
House,5100000,6135,5,6,Al Furjan,831.2958435207823
Apartment,2990888,3392,3,2,Dubai Hills Estate,881.747641509434
Apartment,673000,847,1,1,Dubai South,794.56906729634
House,15500000,6547,5,6,Dubai Hills Estate,2367.4965633114402
Residence,3100000,2584,4,5,Arabian Ranches 3,1199.6904024767803
House,30440000,17532,7,12,DAMAC Hills,1736.2537075062742
Apartment,2390000,1064,2,2,Downtown Dubai,2246.2406015037595
Apartment,799999,860,1,2,Jumeirah Village Circle (JVC),930.2313953488372
Apartment,635000,550,0,1,City of Arabia,1154.5454545454545
Apartment,1900000,1690,2,3,Jumeirah Lake Towers (JLT),1124.2603550295858
Apartment,3300000,1449,2,3,Downtown Dubai,2277.432712215321
Apartment,2500000,771,1,2,Dubai Harbour,3242.54215304799
Apartment,2990000,738,1,2,Dubai Harbour,4051.490514905149
Apartment,4435000,1148,2,3,Dubai Harbour,3863.240418118467
Residence,4627346,1623,1,1,Palm Jumeirah,2851.106592729513
Apartment,41100000,6448,4,5,Palm Jumeirah,6374.069478908189
Apartment,9999548,3306,4,4,Dubai Marina,3024.6666666666665
Apartment,800000,1458,2,3,Dubai Sports City,548.6968449931413
Apartment,700000,960,2,3,Dubai Investment Park (DIP),729.1666666666666
House,5499999,4239,4,5,Jebel Ali,1297.4755838641188
House,11200000,4283,5,5,Dubai Hills Estate,2614.989493345786
Apartment,4904981,1847,2,2,Downtown Dubai,2655.64753654575
Apartment,11920000,2695,4,5,Umm Suqeim,4423.005565862709
Residence,7150000,4851,4,4,Mohammed Bin Rashid City,1473.922902494331
Apartment,2548623,1214,2,3,Sobha Hartland,2099.3599670510707
House,41500000,11227,6,7,Mohammed Bin Rashid City,3696.4460675158102
Apartment,650000,370,0,1,Dubai Sports City,1756.7567567567567
Apartment,920000,759,1,2,Al Furjan,1212.121212121212
Apartment,815794,775,1,1,Dubai Silicon Oasis,1052.6374193548388
Apartment,8038724,1944,3,4,Dubai Harbour,4135.1460905349795
House,49900000,17800,5,8,Pearl Jumeirah,2803.370786516854
Apartment,650000,1156,1,2,Remraam,562.2837370242214
House,5300000,5200,4,5,Tilal Al Ghaf,1019.2307692307693
Apartment,3996589,2070,3,4,Sobha Hartland,1930.7193236714975
Apartment,1551000,873,1,2,Jumeirah Village Triangle (JVT),1776.6323024054982
Apartment,2000000,1616,2,3,Dubai Marina,1237.6237623762377
Apartment,3600000,798,1,1,Bluewaters Island,4511.278195488721
Apartment,2990000,735,1,2,Dubai Harbour,4068.0272108843537
Apartment,2290000,841,1,1,Dubai Marina,2722.94887039239
Apartment,380000,390,0,1,Dubai Sports City,974.3589743589744
Residence,1300000,1347,2,3,Dubailand,965.1076466221232
Residence,1800000,1895,3,3,Dubailand,949.868073878628
Apartment,1047200,1161,1,2,Al Furjan,901.9810508182601
Apartment,2200000,1100,2,3,Dubai Creek Harbour,2000.0
Apartment,17283000,4164,3,5,Al Wasl,4150.576368876081
Apartment,2646755,1335,2,3,Sobha Hartland,1982.5880149812733
House,7384800,5096,4,5,Mohammed Bin Rashid City,1449.1365777080064
House,7384800,5096,4,5,Mohammed Bin Rashid City,1449.1365777080064
Apartment,1800000,888,1,2,Bur Dubai,2027.027027027027
Apartment,4699900,1507,3,4,Downtown Dubai,3118.7126741871266
Apartment,1500000,1511,2,2,Mirdif,992.7200529450695
Apartment,1500000,681,1,1,Dubai Hills Estate,2202.643171806167
Apartment,2099000,748,1,2,Dubai Marina,2806.1497326203207
Apartment,6800000,1690,3,4,Dubai Harbour,4023.6686390532545
Residence,1970000,2000,3,4,The Valley,985.0
Apartment,1500000,681,1,1,Dubai Hills Estate,2202.643171806167
Apartment,560000,481,0,1,Jumeirah Village Circle (JVC),1164.2411642411641
Apartment,2800000,1127,2,2,Dubai Creek Harbour,2484.472049689441
Residence,34000000,4877,3,5,Palm Jumeirah,6971.498872257535
Residence,4900000,2921,3,4,Dubai Creek Harbour,1677.5077028414926
House,4703662,3285,4,6,Dubai South,1431.8605783866058
Apartment,1554460,1285,2,3,Jumeirah Village Circle (JVC),1209.6964980544747
House,1699000,2045,3,4,The Valley,830.8068459657702
Apartment,1305000,732,1,2,Business Bay,1782.7868852459017
Apartment,7000000,1778,3,4,Dubai Harbour,3937.0078740157483
Apartment,12700000,2097,3,5,Bluewaters Island,6056.270863137816
Apartment,1450000,1150,2,3,Jumeirah Village Circle (JVC),1260.8695652173913
House,3000000,4196,5,5,Dubai South,714.9666348903718
Residence,2300000,1970,3,3,Dubailand,1167.51269035533
Apartment,1300000,680,1,2,Dubai Hills Estate,1911.764705882353
Apartment,1399999,1536,2,3,Jumeirah Village Circle (JVC),911.4576822916666
Apartment,2000000,1379,2,2,The Views,1450.3263234227702
Apartment,2100000,778,1,1,Al Wasl,2699.228791773779
House,3999999,3090,4,5,Arabian Ranches 3,1294.4980582524272
Apartment,669999,715,1,2,Al Furjan,937.0615384615385
Apartment,4900000,1764,2,3,Palm Jumeirah,2777.777777777778
Apartment,1300000,520,1,1,Business Bay,2500.0
Apartment,709000,744,1,2,Al Furjan,952.9569892473119
Apartment,1600000,2200,2,3,Jumeirah Village Circle (JVC),727.2727272727273
Apartment,950000,440,0,1,Jumeirah Lake Towers (JLT),2159.090909090909
Apartment,997000,419,0,1,Jumeirah Lake Towers (JLT),2379.474940334129
Apartment,3100000,860,0,0,Dubai Harbour,3604.6511627906975
Apartment,1256000,794,1,2,Dubai Sports City,1581.8639798488664
Apartment,670000,400,0,1,Dubai Sports City,1675.0
Apartment,921580,934,1,2,Al Furjan,986.7023554603854
Residence,2100000,2099,3,4,Dubai South,1000.4764173415913
Residence,2950000,2531,4,4,Arabian Ranches 3,1165.5472145397077
Residence,3520000,3160,4,5,Mohammed Bin Rashid City,1113.9240506329113
House,5500000,4899,4,5,Al Furjan,1122.6780975709328
Apartment,3200000,1639,2,3,Downtown Dubai,1952.4100061012812
Residence,1299000,528,0,1,Jumeirah Village Circle (JVC),2460.2272727272725
House,17400000,5636,4,7,Mohammed Bin Rashid City,3087.295954577715
Apartment,3250000,1793,2,2,Downtown Dubai,1812.6045733407695
Apartment,7472000,2084,2,3,Business Bay,3585.412667946257
Apartment,10851000,2083,2,3,Palm Jumeirah,5209.313490158425
Apartment,3500000,802,1,2,Bluewaters Island,4364.089775561098
House,37000000,6522,4,5,Palm Jumeirah,5673.1064090769705
Apartment,1950000,1493,2,3,Meydan City,1306.09511051574
Apartment,4580000,1325,2,2,Dubai Harbour,3456.603773584906
Apartment,1300000,668,1,2,Dubai Hills Estate,1946.1077844311378
Apartment,3650000,2050,4,5,Sobha Hartland,1780.4878048780488
House,244000000,75344,8,7,Mohammed Bin Rashid City,3238.4795073263963
Residence,1850000,2118,3,5,Dubai South,873.4655335221908
Apartment,35000000,3200,3,5,Jumeirah,10937.5
Apartment,1140000,1313,2,2,Dubai South,868.2406702208682
Apartment,710000,460,0,1,Dubai Studio City,1543.4782608695652
Apartment,1695000,1620,1,2,Jumeirah Village Circle (JVC),1046.2962962962963
House,14500000,5600,4,5,Dubai Hills Estate,2589.285714285714
Apartment,1250000,1100,1,2,Business Bay,1136.3636363636363
Apartment,1388000,1181,2,3,City of Arabia,1175.2751905165114
Apartment,2700000,1434,2,3,Downtown Dubai,1882.8451882845188
Apartment,2900000,1900,2,3,Palm Jumeirah,1526.3157894736842
Apartment,544999,460,0,1,Jumeirah Village Circle (JVC),1184.7804347826086
Apartment,3400000,1120,2,2,Dubai Marina,3035.714285714286
Apartment,1427564,1142,2,3,Jumeirah Village Circle (JVC),1250.0560420315237
House,3900000,2183,4,4,Dubai Hills Estate,1786.5322950068712
Apartment,2300000,1100,2,2,Downtown Dubai,2090.909090909091
Apartment,2400000,1100,2,2,Downtown Dubai,2181.818181818182
Apartment,1291830,1148,2,3,Jumeirah Village Circle (JVC),1125.287456445993
Residence,16280000,9885,0,0,Mohammed Bin Rashid City,1646.93980778958
Apartment,1500000,751,1,2,Jumeirah Beach Residence (JBR),1997.3368841544607
Apartment,7500000,2687,4,4,Business Bay,2791.2169705991814
Apartment,1470000,639,1,2,Bukadra,2300.4694835680752
Apartment,1500000,2015,3,4,International City,744.4168734491315
Residence,6300000,4791,4,5,Al Barari,1314.9655604257985
Apartment,1600000,675,1,2,Business Bay,2370.3703703703704
House,22900000,8490,5,7,Bukadra,2697.290930506478
Apartment,1100000,487,1,1,Sobha Hartland,2258.7268993839834
Apartment,620000,376,0,1,Meydan City,1648.936170212766
Apartment,2200000,1148,2,2,Dubai Creek Harbour,1916.376306620209
